# Yamaha Dual OBDLink EX Log
# Platform: linux  Python: 3.10.12
# Ch.A: /dev/ttyUSB5 K-Line (3-pin Engine ECU)
# Ch.B: /dev/ttyUSB5 CAN (4-pin ABS ECU)
# Start: 2026-05-05 16:41:19
# Interval: 1.0s
# *_RAW composite fields are provisional Yamaha bytes, not confirmed physical units
# Ch.A confirmed: A_KL_BARO, A_KL_COOLANT_TEMP, A_KL_CTRL_VOLT, A_KL_ENGINE_LOAD, A_KL_IAT, A_KL_MAP, A_KL_REL_TPS, A_KL_RPM, A_KL_SPEED, A_KL_TIMING_ADV, A_KL_TPS, A_YAM_BARO_REF, A_YAM_BATT_V, A_YAM_CHT, A_YAM_ECT, A_YAM_IAT, A_YAM_IGN, A_YAM_INJ_MS, A_YAM_INJ_US, A_YAM_ISC, A_YAM_RPM, A_YAM_VVA
# Ch.A provisional: A_YAM_BATT_RAW, A_YAM_MAP_RAW, A_YAM_O2_FB_RAW, A_YAM_TPS_RAW
#   KL_ECU_Name: ECM-EngineControl
# DTCs:
#   KL_Stored: 87F11043000000000000CB
#   KL_Pending: 87F11047000000000000CF
# ════════════════════════════════════════════════════════════
Timestamp,A_KL_BARO,A_KL_COOLANT_TEMP,A_KL_CTRL_VOLT,A_KL_ENGINE_LOAD,A_KL_IAT,A_KL_MAP,A_KL_REL_TPS,A_KL_RPM,A_KL_SPEED,A_KL_TIMING_ADV,A_KL_TPS,A_YAM_BARO_REF,A_YAM_BATT_V,A_YAM_CHT,A_YAM_ECT,A_YAM_IAT,A_YAM_IGN,A_YAM_INJ_MS,A_YAM_INJ_US,A_YAM_ISC,A_YAM_RPM,A_YAM_VVA,A_YAM_BATT_RAW,A_YAM_MAP_RAW,A_YAM_O2_FB_RAW,A_YAM_TPS_RAW
2026-05-05 16:41:21.054,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2026-05-05 16:41:22.054,101.000000,48.000000,11.929000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:23.054,101.000000,48.000000,11.929000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:24.054,101.000000,48.000000,11.929000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:25.054,101.000000,48.000000,11.929000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:26.054,101.000000,48.000000,11.929000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:27.054,101.000000,48.000000,11.929000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:28.054,101.000000,48.000000,11.937000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:29.054,101.000000,48.000000,11.937000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:30.054,101.000000,48.000000,11.937000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:31.054,101.000000,48.000000,11.923000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:32.054,101.000000,48.000000,11.923000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:33.054,101.000000,48.000000,11.923000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:34.054,101.000000,48.000000,11.935000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:35.054,101.000000,48.000000,11.935000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:36.054,101.000000,48.000000,11.935000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:37.054,101.000000,48.000000,11.937000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:38.054,101.000000,48.000000,11.937000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:39.054,101.000000,48.000000,11.937000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:40.054,101.000000,48.000000,11.924000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:41.054,101.000000,48.000000,11.924000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:42.054,101.000000,48.000000,11.924000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:43.054,101.000000,48.000000,11.935000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:44.054,101.000000,48.000000,11.935000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:45.054,101.000000,48.000000,11.935000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:46.054,101.000000,48.000000,11.934000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:47.054,101.000000,48.000000,11.934000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:48.054,101.000000,48.000000,11.934000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:49.054,101.000000,48.000000,11.926000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:50.054,101.000000,48.000000,11.926000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:51.054,101.000000,48.000000,11.926000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:52.054,101.000000,48.000000,11.929000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:53.054,101.000000,48.000000,11.929000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:54.054,101.000000,48.000000,11.929000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:55.054,101.000000,48.000000,11.937000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:56.054,101.000000,48.000000,11.937000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:57.054,101.000000,48.000000,11.937000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:58.054,101.000000,48.000000,11.937000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:41:59.054,101.000000,48.000000,11.937000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:00.054,101.000000,48.000000,11.937000,0.000000,41.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:01.054,101.000000,48.000000,11.919000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:02.054,101.000000,48.000000,11.919000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:03.054,101.000000,48.000000,11.919000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:04.054,101.000000,48.000000,11.933000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:05.054,101.000000,48.000000,11.933000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:06.054,101.000000,48.000000,11.933000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:07.054,101.000000,48.000000,11.921000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:08.054,101.000000,48.000000,11.921000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:09.054,101.000000,48.000000,11.921000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:10.054,101.000000,48.000000,11.923000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:11.054,101.000000,48.000000,11.923000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:12.054,101.000000,48.000000,11.923000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:13.054,101.000000,48.000000,11.937000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:14.054,101.000000,48.000000,11.937000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:15.054,101.000000,48.000000,11.937000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:16.054,101.000000,48.000000,11.914000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:17.054,101.000000,48.000000,11.914000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:18.054,101.000000,48.000000,11.914000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:19.054,102.000000,48.000000,11.918000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:20.054,102.000000,48.000000,11.918000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:21.054,102.000000,48.000000,11.918000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:22.054,102.000000,48.000000,11.937000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:23.054,102.000000,48.000000,11.937000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:24.054,102.000000,48.000000,11.937000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:25.054,102.000000,48.000000,11.917000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:26.054,102.000000,48.000000,11.917000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:27.054,102.000000,48.000000,11.917000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:28.054,102.000000,48.000000,11.932000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:29.054,102.000000,48.000000,11.932000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:30.054,102.000000,48.000000,11.932000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:31.054,102.000000,48.000000,11.924000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:32.054,102.000000,48.000000,11.924000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:33.054,102.000000,48.000000,11.924000,0.000000,40.000000,101.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:34.054,102.000000,48.000000,11.940000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:35.054,102.000000,48.000000,11.940000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:36.054,102.000000,48.000000,11.940000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.800000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:37.054,102.000000,47.000000,11.937000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.700000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:38.054,102.000000,47.000000,11.937000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.700000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:39.054,102.000000,47.000000,11.937000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.700000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:40.054,102.000000,47.000000,11.922000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.700000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:41.054,102.000000,47.000000,11.922000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.700000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:42.054,102.000000,47.000000,11.922000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.700000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:43.054,102.000000,47.000000,11.923000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.700000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:44.054,102.000000,47.000000,11.923000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.700000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:45.054,102.000000,47.000000,11.923000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.700000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:46.054,102.000000,47.000000,11.925000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.700000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:47.054,102.000000,47.000000,11.925000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.700000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:48.054,102.000000,47.000000,11.925000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.700000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:49.054,102.000000,47.000000,11.928000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.700000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.000000,40.000000,14.000000,0.000000
2026-05-05 16:42:50.054,102.000000,47.000000,11.928000,0.000000,40.000000,102.000000,0.000000,0.000000,0.000000,10.000000,12.941176,81.500000,7.700000,88.000000,101.000000,42.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.000000,40.000000,14.000000,0.000000
